Name,Michelin_Distinction,Review_Date,Review_Rating,Review_Text
Padella,Bib,19-Aug-23,3,"Casual Italian restaurant. We shared bread, a ragú pappardelle, and a tagliarini with a crab and lemon sauce. We sat in their lower level which had two gender neutral restrooms; one had a baby changing table and had a airplane bathroom feel to it."
Padella,Bib,12-Aug-23,3,"Pretty good Italian food. Definitely try the linguini. Luckily there was no line or a wait when we went. But be prepared, the portions are small, and you also have to pay for bread!!"
Padella,Bib,19-Jul-23,5,"Quality/Quantity -
Wow, what a GREAT find; probably one of our best meals in London!
Small simple menu, made fresh. Small and simple both for foods and drinks, see pictures of the menu.
Pappardelle - I am a spaghetti kind of person, but my recent go to pasta has been pappardelle. I have been getting this very frequently, especially when I know it is made in house.
Fettuccine with Cobble Lane Cured Nudja, Mascarpone & Lemon - Don't get me wrong, I really liked my dish, but I wish I had ordered this one. It had just the right amount of ""kick,"" a slight spice to it. The sauce was amazing.

Unfortunately, they only had one beer on tap, the Helles Lager. The good news was that it complimented my dish perfectly. Light and refreshing.

Atmosphere - Very small two floor local restaurant. Normally a long wait, but we were lucky enough to get the last two seats in the downstairs bar.
Indoor/outdoor dining.
Open 7 days a week, see their website or Yelp for specific hours. Both differ slightly.
Borough Market is also a very cool place to hang out.

Service - Okay, they are crazy busy, so don't expect personalized service. The good thing was that we were not in a rush.

Price - 35 pounds + tip; good price for what we got. Fine dining quality pasta in a fast casual atmosphere.

Owner Comment - Congrats on your success with your two locations, three restaurants. We will be sure to come back and visit on our next London trip."
Padella,Bib,8-Jul-23,5,"I happen to be in London on business, and found Padella while wandering around the Borough area of the city. I was traveling alone and looking for a meal at peak dinner time on a Friday. I was pleasantly surprised to get a seat within 10 min!

Simple food prepared with care and fresh, high quality ingredients, that's how I describe my meal. It was delicious!!

I had a rocket and mint salad with a light, bright dressing. You should get this healthy, refreshing salad.

For my main course I opted for the fettuccine with pistachio and pesto. It was terrific! The pasta was made fresh, with just the right Al Dente-ness, and the sauce was creamy, fresh and amazing.

It should also be noted that the server was enthusiastic, friendly and helpful.

Two thumbs way up!"
Padella,Bib,29-Jun-23,5,Best food I've literally ever had. So adorable and savored every bite. Please go you'll think about it forever and ever. My food with beef on top was amazing
Padella,Bib,1-Jun-23,4,"Very delicious place. Came from the states and was unsure what to expect. Food was fresh, drinks were delicious. Like many places it was small and compact, with very little air flow. That being said I would certainly go back."
Padella,Bib,14-May-23,5,"Though you have to wait in line, it really is worth it. Really good Italian just like my Sicilian grandmother used to make. This place is not fancy or pretentious in any way. It's a rather small, crowded place with great food at great prices. I hope you enjoy it as much as I have. I try to eat here anytime I'm in London."
Padella,Bib,10-May-23,5,Best pasta I've had in awhile. Was so cool to see the kitchen in action sitting at the bar. Service was quick! Highly recommend. Probably not good for big parties though.
Padella,Bib,25-Apr-23,5,Pasta was delicious! Perfect place for me to carb up the night before the London marathon.
Padella,Bib,22-Apr-23,4,"I've researched places to eat near Borough Market that was delicious and affordable. This place was it. They had a QR code that you had to scan to put your name on the queue. The wait time was around 45 mins or so and we went on a late Monday morning. (Granted it was also Easter holidays too.)

I had a hard time figuring out what to order but with recommendations from the waiter I ordered a picI e cacio Pepe and my husband ordered their ravioli. Having had a good amount of wine the night before I opted for water whilst my husband ordered their cloudy lemonade. He said it was some of the best he's had and so he ordered some more.

For an appetizer we ordered the bruschetta and sourdough bread with olive oil. The bread itself was so divine and it soaked up the oils from the tomatoes and made it that more delicious. We both loved it and split the last alice of bread. As for the sourdough bread itself we used it to soak up the wonderful sauces from the pasta that we had ordered.

The ravioli was freshly cooked and the sauce was very light yet delicious. I've never had cacio e pepe but was delighted by the flavor and texture. The firmness of the pasta was a bit on the tougher side for me but not enough to turn me off completely. I would definitely order a side of the sauce if they had the option.

The space inside of Padilla was small and the outside dining area could easily seat 12 people. It was a relatively nice weather day and so sitting outside wasn't so bad.

The bill came to £58 for the two pasta, bread, appetizer and lemonades. We'd recommend going here if you can squeeze in a little bit of time."
