Name,Michelin_Distinction,Review_Date,Review_Rating,Processed_Review
Berenjak,Bib,2023-11-13,5,absolutely amazing showed monday night lined opened sat folk reservation got seat bar great experience seeing action immediately packed organized ordered persian white cocktail meh food immediately caught ordered kashk e bademjoon great olivier salad got taftoon bread bake fresh watch baking bread ordered lamb barreh entree also perfect ordered much also shared person sitting next bar keep berenjak come back
Berenjak,Bib,2023-11-05,5,could eat daily never get bored hummus mean good staff always beyond accommodating dietary requirement husband live new york city england egypt every time come back london first stop almost become bit ritual james manager wonderful always remembers u recommend place enough
Berenjak,Bib,2023-10-11,3,really wanted like place pricing kind ridiculous quality kebab tender elastic service almost nonexistent forgot bring thing ordered ended cancel understand hype unfortunately disappointed
Berenjak,Bib,2023-07-10,4,food great yogurt type dish delish naan tasty toasty small place though alot room must make reservation
Berenjak,Bib,2023-06-23,5,lunch special review course leave full happy sat bar ended great watch making food impressive working hard choose dip many option bread meat lamb chicken side either rice salad lot food great deal loved everything got service great food come quick
Berenjak,Bib,2023-06-03,5,one new favorite spot fresh bread absolutely incredible various side go back would try get variety side instead main everything seemed unique wonderful juicy chicken eggplant spread crispy rice
Berenjak,Bib,2023-05-30,4,came quick lunch play without reservation outside seating available took small interior high top seat outside started kashke bademjaan mirza ghasemi fresh sangak round bread go well apps though unfortunately complementary quality skewer world super tender clearly marinated overnight absolutely tasty delightful missing star slow service took get order otherwise delicious persian meal highly recommend try
Berenjak,Bib,2023-04-08,3,one finicky place decide want high end checked around hour wait lunch text system wait time quoted pretty accurate came back able seated immediately one stool adjacent bar ordered glass wine dip despite great bar seating menu definitely designed shared price moderate high side dip around bread kebab around said found quality food matched price balal aka corn cob unbelievably good hummus unbeatable mast musir missable bread great service fine pretty impersonal one rare instance service fee seems bit farce docking least star toilet two whole restaurant vile one completely clogged missing toilet paper waste basket overflowing complete embarrassment restaurant overall bit disappointed rush recommend
Berenjak,Bib,2023-03-21,1,sat party reservation ahead u ignored request seated sooner since already offered u seat bar instead asking host could seat people reservation ahead u claimed people reservation blatant lie since present telling host reservation say anything food say dishonesty deceit sign perfection dedication culinary perfection zero going get left pound counter keep price dishonesty never anything
Berenjak,Bib,2023-03-05,5,husband make point look persian restaurant anytime travel wow berenjak disappoint restaurant beautiful inside staff great even best part food world mean higher set standard come kabob middle eastern food general man place easily top category ordered chicken beef liver kabob mouthwatering delicious
Berenjak,Bib,2023-02-11,5,restaurant unbelievable people kind food phenomenal best corn chicken salad lamb ever life absolutely coming back recommending many many gluten free vegetarian option
Berenjak,Bib,2022-12-04,5,eaten berenjak seven time last year never disappoints atmosphere lively sit counter staff friendly food ahhhhh food perfectly cooked bread succulent kebab rich hummus fresh mint dill walnut feta radish nothing even close subpar get reservation bring appetite
Berenjak,Bib,2022-10-29,3,arrived min early pm dinner friday place zoo staff moving around furiously checking front seated hightop bar super excited try second persian kabob joint london started w cocktail tahini old fashioned gin fizz sharbat ordered dip mast khiyar kashk bademjoon mast moosir salad shirazi also ordered sangak bread super light crispy hoping le hectic ambiance felt rushed get main ordered koobideh jujeh tond spicy chicken bone ghorme sabzi ghorme sabzi come poured sealed plastic bag warmed koobideh gelatinous liking strange texture jujeh tond really good ghorme sabzi traditional rice w entree make sure order rice also tadig traditional like shaved powder assume mask fresh overall looking forward bib gourmand persian restaurant let appears brit taste bud persian cuisine pretty much anyplace state place beat
Berenjak,Bib,2022-08-10,5,heard lot persian restaurant got reservation one half hour dinner pm ambiance nice modern welcoming ordered mastomosir kashkobademjan mirzaghasemi salad shirazi delicious problem bring everything time portion small bread make yummy tried barbari taftoon bread come table point cancel koubideh came half burnt look like grill even salty chicken kabob juicy zaferan polo delicious specially tahdigh chicken zereshk cooked well get chance ti try tea dessert food came late soon eat asked leave others waiting table
